entry,1,0,0,0,0,8,1,7,0,0,
then.380.lr.ph,1,0,0,0,0,2,0,0,0,0,
else.378,1,0,0,0,0,4,2,4,0,0,
then.379,0,0,0,0,0,0,0,1,0,0,
else.379,1,1,0,0,2,4,2,2,0,0,
else.380,1,0,0,0,0,6,0,3,0,0,
